ול פני המים  והארץ היתה תוהו ובוהו אלו מעשיהן של רשעים  ויאמר אלהים יהי	midrash.Pirkei_DeRabbi_Eliezer.3	Genesis.1	midrash.Midrash_Tanchuma_Buber.Lech Lecha.25:midrash.Pirkei_DeRabbi_Eliezer.3:midrash.Pirkei_DeRabbi_Eliezer.3:midrash.Pirkei_DeRabbi_Eliezer.3:midrash.Pirkei_DeRabbi_Eliezer.3:midrash.Pirkei_DeRabbi_Eliezer.3:midrash.Pirkei_DeRabbi_Eliezer.51::midrash.Pirkei_DeRabbi_Eliezer.15:midrash.Yalkut_Shimoni_on_Nach.387:midrash.Bereishit_Rabbah.2:midrash.Bereishit_Rabbah.2:midrash.Bereishit_Rabbah.3:midrash.Midrash_Tanchuma_Buber.Noach.8:midrash.Bereishit_Rabbah.2:	midrash.Pirkei_DeRabbi_Eliezer.3:::midrash.Pesikta_Rabbati.44::bavli.Chagigah.23:::midrash.Yalkut_Shimoni_on_Torah.17:midrash.Yalkut_Shimoni_on_Torah.4:midrash.Tanna_Debei_Eliyahu_Rabbah.25::midrash.Midrash_Tanchuma_Buber.Noach.8:midrash.Midrash_Tanchuma_Buber.Bereshit.35:midrash.Yalkut_Shimoni_on_Torah.149:
אור ויהי אור  אלו מעשיהן של צדיקים  אבל איני יודע באי זה מהן חפשץ אם במעשה	midrash.Bereishit_Rabbah.2	Joshua.14	midrash.Bereishit_Rabbah.3:midrash.Midrash_Tanchuma_Buber.Noach.8:midrash.Bereishit_Rabbah.2:midrash.Bereishit_Rabbah.2:midrash.Bereishit_Rabbah.3:midrash.Midrash_Tanchuma_Buber.Noach.8:midrash.Bereishit_Rabbah.2:midrash.Bereishit_Rabbah.2:bavli.Nedarim.174:midrash.Yalkut_Shimoni_on_Torah.4:bavli.Bava_Batra.237:yerushalmi.Gittin.106:midrash.Yalkut_Shimoni_on_Torah.4:bavli.Yoma.115:midrash.Bereishit_Rabbah.2:	midrash.Midrash_Tanchuma_Buber.Noach.8:midrash.Midrash_Tanchuma_Buber.Bereshit.35:midrash.Yalkut_Shimoni_on_Torah.149:midrash.Bereishit_Rabbah.3:midrash.Midrash_Tanchuma_Buber.Noach.8:midrash.Midrash_Tanchuma_Buber.Bereshit.35:midrash.Yalkut_Shimoni_on_Torah.4:midrash.Yalkut_Shimoni_on_Nach.707:bavli.Nedarim.157::yerushalmi.Ketubot.16:yerushalmi.Ketubot.16::midrash.Bereishit_Rabbah.2::
הללו ואם במעשה הללו  כיון דבתי וירא אלהים את האור כי טוב  הוי אומ במעשיהם	midrash.Bereishit_Rabbah.2	Exodus.31	bavli.Bava_Batra.237:yerushalmi.Gittin.106:midrash.Yalkut_Shimoni_on_Torah.4:bavli.Yoma.115:midrash.Bereishit_Rabbah.2:midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai..22:::::::midrash.Yalkut_Shimoni_on_Torah.94:midrash.Midrash_Tanchuma_Buber.Chukat.43::	yerushalmi.Ketubot.16:yerushalmi.Ketubot.16::midrash.Bereishit_Rabbah.2:::::::::midrash.Bereishit_Rabbah.82:midrash.Yalkut_Shimoni_on_Nach.769::
של צדיקים הוא הפץ ואינו חפי במעשיהם שלרשעים  אמ ר חייא בר אבא מתחלת	midrash.Bereishit_Rabbah.2		:midrash.Yalkut_Shimoni_on_Torah.4:midrash.Midrash_Tanchuma_Buber.Noach.8:midrash.Midrash_Tanchuma_Buber.Vayishlach.24:midrash.Yalkut_Shimoni_on_Torah.4:midrash.Midrash_Tanchuma_Buber.Tazria.7:midrash.Midrash_Tanchuma_Buber.Tazria.11:midrash.Bereishit_Rabbah.2:midrash.Bereishit_Rabbah.2:midrash.Bereishit_Rabbah.2:midrash.Midrash_Tanchuma_Buber.Vayetzei.6:bavli.Zevachim.210:yerushalmi.Ma'aser_Sheni.30:bavli.Sotah.79:midrash.Yalkut_Shimoni_on_Nach.274:	:midrash.Yalkut_Shimoni_on_Nach.947:midrash.Midrash_Tanchuma_Buber.Bereshit.35:midrash.Yalkut_Shimoni_on_Nach.1036::midrash.Midrash_Tanchuma.Tazria.5:midrash.Bereishit_Rabbah.2:midrash.Yalkut_Shimoni_on_Torah.4:midrash.Yalkut_Shimoni_on_Torah.4::midrash.Yalkut_Shimoni_on_Nach.751:bavli.Chullin.125:yerushalmi.Yevamot.87:bavli.Megillah.38:midrash.Yalkut_Shimoni_on_Nach.500:
ברייתו של עולם צכה הבה בית המקדש בנו וחרב ובנוי  בראשית ברא אלהים 	midrash.Yalkut_Shimoni_on_Nach.274	Genesis.1	yerushalmi.Ma'aser_Sheni.30:bavli.Sotah.79:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:::midrash.Yalkut_Shimoni_on_Torah.487:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:	yerushalmi.Yevamot.87:bavli.Megillah.38:midrash.Yalkut_Shimoni_on_Nach.500:midrash.Yalkut_Shimoni_on_Nach.500:midrash.Midrash_Tanchuma_Buber.Appendix to Korach.3:midrash.Midrash_Tanchuma_Buber.Appendix to Korach.3:midrash.Midrash_Tanchuma.Matot.5:::yerushalmi.Horayot.31:midrash.Midrash_Tanchuma_Buber.Shemot.5:midrash.Yalkut_Shimoni_on_Torah.120:midrash.Yalkut_Shimoni_on_Torah.120:midrash.Yalkut_Shimoni_on_Nach.500:midrash.Yalkut_Shimoni_on_Nach.500:
הרי הוא בסי  שנא לנטותו שמים וליסוד ארץ  והארץ היתה תוהו ובוהו  הרי הוא הרב 	midrash.Yalkut_Shimoni_on_Nach.274	Genesis.1	midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.33:midrash.Midrash_Tanchuma_Buber.Vaera.7:bavli.Eruvin.174:bavli.Ketubot.211::::midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.500::yerushalmi.Nedarim.11:	midrash.Yalkut_Shimoni_on_Torah.120:midrash.Yalkut_Shimoni_on_Torah.120:midrash.Yalkut_Shimoni_on_Nach.500:midrash.Yalkut_Shimoni_on_Nach.500:midrash.Yalkut_Shimoni_on_Nach.500:midrash.Yalkut_Shimoni_on_Nach.321:bavli.Bava_Kamma.134:bavli.Bava_Kamma.70::::midrash.Yalkut_Shimoni_on_Nach.500:midrash.Bereishit_Rabbah.2::yerushalmi.Nedarim.3:
שנא ראיתי את הארץ והנה תוהו ובוהו  ויאמר אלהים יהי אור ויהי אור  הרי הוא	midrash.Yalkut_Shimoni_on_Nach.500	Genesis.1	bavli.Ketubot.211::::midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.500::yerushalmi.Nedarim.11:yerushalmi.Terumot.4::midrash.Pirkei_DeRabbi_Eliezer.53:midrash.Yalkut_Shimoni_on_Nach.500:midrash.Yalkut_Shimoni_on_Nach.500:midrash.Yalkut_Shimoni_on_Nach.274:minor_tractate.Avot_D'Rabbi_Natan.32:	bavli.Bava_Kamma.70::::midrash.Yalkut_Shimoni_on_Nach.500:midrash.Bereishit_Rabbah.2::yerushalmi.Nedarim.3:yerushalmi.Shabbat.99::bavli.Pesachim.101:midrash.Bereishit_Rabbah.2:midrash.Bereishit_Rabbah.2:midrash.Pesikta_D'Rav_Kahanna.21:midrash.Yalkut_Shimoni_on_Torah.219:
בנוי ומשוכלל לעתיד לבא שנא קומי אורי כי בא אורך וכבוד יי עליך זרח  וכתי כי	midrash.Yalkut_Shimoni_on_Nach.500	Isaiah.60	midrash.Yalkut_Shimoni_on_Nach.500:midrash.Yalkut_Shimoni_on_Nach.274:minor_tractate.Avot_D'Rabbi_Natan.32:midrash.Yalkut_Shimoni_on_Nach.500:midrash.Yalkut_Shimoni_on_Nach.500:midrash.Yalkut_Shimoni_on_Torah.956:midrash.Yalkut_Shimoni_on_Torah.956:midrash.Midrash_Lekach_Tov_on_Ruth..1.1:::::yerushalmi.Sanhedrin.106::bavli.Chullin.236:	midrash.Bereishit_Rabbah.2:midrash.Pesikta_D'Rav_Kahanna.21:midrash.Yalkut_Shimoni_on_Torah.219:::midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Midrash_Tanchuma_Buber.Metzora.18:::::tosefta.Sanhedrin.13::bavli.Beitzah.16:
הנה החשך  יכסה ארץ וערפל לאומים ועליך יזרח יי וכבודו עליך יראה  וירא אלהים	midrash.Yalkut_Shimoni_on_Torah.956	Isaiah.60	midrash.Yalkut_Shimoni_on_Torah.956:midrash.Yalkut_Shimoni_on_Torah.956:midrash.Midrash_Lekach_Tov_on_Ruth..1.1:::::yerushalmi.Sanhedrin.106::bavli.Chullin.236:midrash.Midrash_Tanchuma.Vayera.16:midrash.Pesikta_D'Rav_Kahanna.7:midrash.Pesikta_D'Rav_Kahanna.7::midrash.Yalkut_Shimoni_on_Nach.891:	midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Midrash_Tanchuma_Buber.Metzora.18:::::tosefta.Sanhedrin.13::bavli.Beitzah.16:midrash.Bereishit_Rabbah.2::::midrash.Yalkut_Shimoni_on_Torah.16:
את האור כי טוב  ויקרא אלהים לאור ידם ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד 	midrash.Yalkut_Shimoni_on_Torah.956	Genesis.1	midrash.Yalkut_Shimoni_on_Torah.956:midrash.Yalkut_Shimoni_on_Torah.956:midrash.Midrash_Lekach_Tov_on_Ruth..1.1:::::yerushalmi.Sanhedrin.106::bavli.Chullin.236:midrash.Midrash_Tanchuma.Vayera.16:midrash.Pesikta_D'Rav_Kahanna.7:midrash.Pesikta_D'Rav_Kahanna.7::midrash.Yalkut_Shimoni_on_Nach.891:	midrash.Yalkut_Shimoni_on_Nach.274:midrash.Yalkut_Shimoni_on_Nach.274:midrash.Midrash_Tanchuma_Buber.Metzora.18:::::tosefta.Sanhedrin.13::bavli.Beitzah.16:midrash.Bereishit_Rabbah.2::::midrash.Yalkut_Shimoni_on_Torah.16:
לפי סדר הפרש היה לו לכתוב יום ראשון במו שכתו בשאר הימים שני שלישי רביעי 	midrash.Yalkut_Shimoni_on_Torah.17	I_Samuel.9	midrash.Yalkut_Shimoni_on_Nach.891::::tosefta.Terumot.4:midrash.Sifrei_Bamidbar.112:yerushalmi.Megillah.42:bavli.Pesachim.9:yerushalmi.Kiddushin.64:::midrash.Sifrei_Bamidbar.65::midrash.Yalkut_Shimoni_on_Torah.17:yerushalmi.Chagigah.20:	midrash.Yalkut_Shimoni_on_Torah.16::::bavli.Bava_Batra.141:midrash.Yalkut_Shimoni_on_Nach.403:bavli.Zevachim.33:yerushalmi.Rosh_Hashanah.37::::midrash.Yalkut_Shimoni_on_Torah.196::yerushalmi.Chagigah.20:midrash.Yalkut_Shimoni_on_Torah.17:
ועוד לפי שכת יום אחד היה לו לכתו שנים שלשה ארבעה  למה בת יום אחד על שם	midrash.Yalkut_Shimoni_on_Torah.17	Haggai.2	yerushalmi.Chagigah.20:::midrash.Tanna_Debei_Eliyahu_Rabbah.3::bavli.Shabbat.138:yerushalmi.Pesachim.127:midrash.Sifrei_Bamidbar.112:bavli.Bava_Kamma.128:midrash.Midrash_Tanchuma.Yitro.15:bavli.Niddah.145:minor_tractate.Avot_D'Rabbi_Natan.7:yerushalmi.Eiruvin.74:bavli.Niddah.87:midrash.Yalkut_Shimoni_on_Nach.705:	midrash.Yalkut_Shimoni_on_Torah.17::::::midrash.Midrash_Tanchuma_Buber.Emor.6:midrash.Yalkut_Shimoni_on_Nach.403:midrash.Yalkut_Shimoni_on_Nach.343:midrash.Bereishit_Rabbah.60:midrash.Yalkut_Shimoni_on_Nach.241::yerushalmi.Sanhedrin.100:bavli.Niddah.63:midrash.Midrash_Tanchuma.Eikev.6:
שהיה הבא בעולמו אחד  שלא נבראו המלאכים עד יום שני  ובמדרש אמרו שנת	midrash.Yalkut_Shimoni_on_Torah.17		bavli.Niddah.87:midrash.Yalkut_Shimoni_on_Nach.705:midrash.Midrash_Tanchuma.Emor.8:yerushalmi.Sukkah.27::::yerushalmi.Yoma.84:midrash.Midrash_Tanchuma_Buber.Bereshit.12:::bavli.Bava_Batra.200::::	bavli.Niddah.63:midrash.Midrash_Tanchuma.Eikev.6:midrash.Midrash_Tanchuma_Buber.Emor.11:midrash.Yalkut_Shimoni_on_Nach.308::::yerushalmi.Shevuot.14:midrash.Midrash_Tanchuma.Sh'lach.1:::midrash.Midrash_Tanchuma.Ki Tisa.5::::
להם הבה יום אחוי ואיזה יום הדין  ניאמר אלהים הירקיע בתוך המים ויהי מבדיל	midrash.Yalkut_Shimoni_on_Torah.17	Genesis.1	:bavli.Bava_Batra.200::::::midrash.Tanna_Debei_Eliyahu_Rabbah.19:::::midrash.Midrash_Tehillim.143:midrash.Pesikta_Rabbati.46::	:midrash.Midrash_Tanchuma.Ki Tisa.5::::::midrash.Tanna_Debei_Eliyahu_Rabbah.23::::::midrash.Bereishit_Rabbah.4::
בין מים למים  רשני ברא הבה את הרקיע והמלאכים ואשו של בשר ודם ואשה של גבנם	midrash.Pirkei_DeRabbi_Eliezer.4	Exodus.30	:midrash.Midrash_Tehillim.143:midrash.Pesikta_Rabbati.46::bavli.Shevuot.9:midrash.Yalkut_Shimoni_on_Torah.5::midrash.Pesikta_Rabbati.44:midrash.Midrash_Tanchuma_Buber.Bereshit.1:midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai..6:midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Yalkut_Shimoni_on_Torah.276:	::midrash.Bereishit_Rabbah.4::midrash.Yalkut_Shimoni_on_Torah.256::::midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Yalkut_Shimoni_on_Torah.5:midrash.Yalkut_Shimoni_on_Torah.5:midrash.Yalkut_Shimoni_on_Nach.315:midrash.Pirkei_DeRabbi_Eliezer.4:bavli.Arakhin.30:midrash.Vayikra_Rabbah.29:
והלא השמים והארץ נבראו ביום ראשון שנא בראשית ברא אלהים את השמים ואת הארץ 	midrash.Pirkei_DeRabbi_Eliezer.4	Haggai.2	midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai..6:midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Yalkut_Shimoni_on_Torah.276:yerushalmi.Sanhedrin.35::midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Midrash_Tanchuma_Buber.Bereshit.1:midrash.Midrash_Tanchuma_Buber.Bereshit.1:midrash.Midrash_Tanchuma_Buber.Bereshit.1::bavli.Tamid.63:	midrash.Yalkut_Shimoni_on_Torah.5:midrash.Yalkut_Shimoni_on_Torah.5:midrash.Yalkut_Shimoni_on_Nach.315:midrash.Pirkei_DeRabbi_Eliezer.4:bavli.Arakhin.30:midrash.Vayikra_Rabbah.29:yerushalmi.Shevuot.37:::midrash.Yalkut_Shimoni_on_Torah.17:midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Midrash_Aggadah.Genesis.1.20:midrash.Midrash_Tanchuma_Buber.Emor.30::midrash.Pesikta_D'Rav_Kahanna.12:
ולא אמ יהירקיע  יחזק הרקיע שאעפ שהשמים נבראו ביום ראשון לחים היו ביום	midrash.Midrash_Tanchuma_Buber.Bereshit.1	II_Samuel.12	midrash.Midrash_Tanchuma_Buber.Bereshit.1:midrash.Midrash_Tanchuma_Buber.Bereshit.1::bavli.Tamid.63:::::::midrash.Yalkut_Shimoni_on_Nach.338:midrash.Midrash_Tanchuma_Buber.Bereshit.1:::yerushalmi.Berakhot.9:	midrash.Midrash_Aggadah.Genesis.1.20:midrash.Midrash_Tanchuma_Buber.Emor.30::midrash.Pesikta_D'Rav_Kahanna.12:::::::midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Midrash_Aggadah.Genesis.1.20:::midrash.Yalkut_Shimoni_on_Torah.406:
בשני קרשו מגערת הבה באמרו יהי רקיע  ויעש אלהים את הרקיע ויבדל בין המים	yerushalmi.Berakhot.9	Genesis.1	:midrash.Yalkut_Shimoni_on_Nach.338:midrash.Midrash_Tanchuma_Buber.Bereshit.1:::yerushalmi.Berakhot.9:yerushalmi.Berakhot.9:yerushalmi.Berakhot.9::::yerushalmi.Sanhedrin.54:::midrash.Midrash_Tanchuma.Lech Lecha.3:	:midrash.Pirkei_DeRabbi_Eliezer.4:midrash.Midrash_Aggadah.Genesis.1.20:::midrash.Yalkut_Shimoni_on_Torah.406:midrash.Yalkut_Shimoni_on_Torah.3:midrash.Yalkut_Shimoni_on_Torah.3:::::::midrash.Midrash_Tanchuma_Buber.Lech Lecha.4:
שר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי בין  האלמדת שהם תלויים במאמרו	yerushalmi.Berakhot.9	Genesis.1	yerushalmi.Berakhot.9:yerushalmi.Berakhot.9:yerushalmi.Berakhot.9::::yerushalmi.Sanhedrin.54:::midrash.Midrash_Tanchuma.Lech Lecha.3:::midrash.Yalkut_Shimoni_on_Nach.985:::	midrash.Yalkut_Shimoni_on_Torah.406:midrash.Yalkut_Shimoni_on_Torah.3:midrash.Yalkut_Shimoni_on_Torah.3:::::::midrash.Midrash_Tanchuma_Buber.Lech Lecha.4:::midrash.Ein_Yaakov.Megillah.1:::
ל מלך  ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשהויהי כן  בשלשי היתה כל הארץ מישור כבקעה והיו מכסין על פני כל הארץ בשצא	midrash.Pirkei_DeRabbi_Eliezer.5	Genesis.11	:midrash.Yalkut_Shimoni_on_Nach.985::::::::midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:yerushalmi.Sotah.88:midrash.Pirkei_DeRabbi_Eliezer.5::	:midrash.Ein_Yaakov.Megillah.1::::::::midrash.Yalkut_Shimoni_on_Torah.8:::yerushalmi.Ma'aser_Sheni.66:midrash.Yalkut_Shimoni_on_Torah.8::
הדבר מפי הגבורה יקוו המים היו שטוחין על פני כל הארץ ונעשית עמקים על תוכה	midrash.Pirkei_DeRabbi_Eliezer.5	Genesis.11	midrash.Pirkei_DeRabbi_Eliezer.5::::midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5::::midrash.Yalkut_Shimoni_on_Nach.523:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:	midrash.Yalkut_Shimoni_on_Torah.8::::midrash.Pirkei_DeRabbi_Eliezer.16:midrash.Midrash_Tehillim.93:midrash.Midrash_Tehillim.93::::midrash.Midrash_Tanchuma.Kedoshim.8:midrash.Midrash_Tehillim.93:midrash.Midrash_Tehillim.93:midrash.Midrash_Tehillim.93:midrash.Yalkut_Shimoni_on_Torah.8:
של ארץ ונתגלגלו המים ונקוו לעמקים שנא ולמקוה המים קרא ימים  מיד נת גאו המי	midrash.Pirkei_DeRabbi_Eliezer.5	Job.38	midrash.Yalkut_Shimoni_on_Nach.523:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5:midrash.Pirkei_DeRabbi_Eliezer.5::::midrash.Pirkei_DeRabbi_Eliezer.5:tosefta.Yadayim.2::	midrash.Midrash_Tanchuma.Kedoshim.8:midrash.Midrash_Tehillim.93:midrash.Midrash_Tehillim.93:midrash.Midrash_Tehillim.93:midrash.Yalkut_Shimoni_on_Torah.8:midrash.Yalkut_Shimoni_on_Torah.8:midrash.Yalkut_Shimoni_on_Torah.8:midrash.Yalkut_Shimoni_on_Torah.8:midrash.Midrash_Tehillim.93::::midrash.Sifrei_Devarim.39:::
