אומרת נתהיימו דבו יו שלנביא אם ילד נקיבה	midrash.Midrash_Tanchuma_Buber.Vayikra.10	Jeremiah.23	midrash.Midrash_Tanchuma.Vayikra.6:midrash.Yalkut_Shimoni_on_Torah.85::mishnah.Bekhorot.2:midrash.Midrash_Tanchuma_Buber.Vayikra.10:midrash.Midrash_Tanchuma_Buber.Vayikra.10:midrash.Midrash_Tanchuma_Buber.Vayikra.10:yerushalmi.Bava_Batra.54:midrash.Midrash_Tanchuma_Buber.Vayikra.10:midrash.Midrash_Tanchuma.Vayikra.6:::::bavli.Kiddushin.124:	:midrash.Bereishit_Rabbah.51::bavli.Bekhorot.36:midrash.Yalkut_Shimoni_on_Nach.309:midrash.Yalkut_Shimoni_on_Nach.309:midrash.Yalkut_Shimoni_on_Nach.309:midrash.Midrash_Tanchuma_Buber.Vayikra.10:midrash.Midrash_Tanchuma.Tazria.2::::::yerushalmi.Kiddushin.72:
אמרות לה כך אמר לנו הנביא ﭏא שלא רצה לי	midrash.Midrash_Tanchuma_Buber.Vayikra.10	Psalms.81	midrash.Midrash_Tanchuma_Buber.Vayikra.10:yerushalmi.Bava_Batra.54:midrash.Midrash_Tanchuma_Buber.Vayikra.10:midrash.Midrash_Tanchuma.Vayikra.6:::::bavli.Kiddushin.124:midrash.Yalkut_Shimoni_on_Nach.309:yerushalmi.Sanhedrin.33:bavli.Yoma.138:midrash.Yalkut_Shimoni_on_Nach.309:bavli.Chullin.60:yerushalmi.Yevamot.14:	midrash.Yalkut_Shimoni_on_Nach.309:midrash.Midrash_Tanchuma_Buber.Vayikra.10:midrash.Midrash_Tanchuma.Tazria.2::::::yerushalmi.Kiddushin.72:midrash.Midrash_Tanchuma.Vayikra.6:mishnah.Sanhedrin.3:midrash.Yalkut_Shimoni_on_Nach.235:midrash.Midrash_Tanchuma.Vayishlach.9:bavli.Makkot.18:yerushalmi.Eiruvin.31:
ךוהיו עושין כך עד שהי עו לאשתו שלב כ	midrash.Yalkut_Shimoni_on_Nach.309	Exodus.22	::bavli.Kiddushin.124:midrash.Yalkut_Shimoni_on_Nach.309:yerushalmi.Sanhedrin.33:bavli.Yoma.138:midrash.Yalkut_Shimoni_on_Nach.309:bavli.Chullin.60:yerushalmi.Yevamot.14::yerushalmi.Shekalim.43:midrash.Yalkut_Shimoni_on_Nach.309:midrash.Devarim_Rabbah.9:yerushalmi.Ketubot.57::	::yerushalmi.Kiddushin.72:midrash.Midrash_Tanchuma.Vayikra.6:mishnah.Sanhedrin.3:midrash.Yalkut_Shimoni_on_Nach.235:midrash.Midrash_Tanchuma.Vayishlach.9:bavli.Makkot.18:yerushalmi.Eiruvin.31::midrash.Yalkut_Shimoni_on_Nach.309:yerushalmi.Ketubot.5::minor_tractate.Avot_D'Rabbi_Natan.17::
ש צדקיה אמר לה ה'ה' שלחני אצל לכי ו'שמשי עם	midrash.Yalkut_Shimoni_on_Nach.309	Exodus.9	midrash.Yalkut_Shimoni_on_Nach.309:bavli.Chullin.60:yerushalmi.Yevamot.14::yerushalmi.Shekalim.43:midrash.Yalkut_Shimoni_on_Nach.309:midrash.Devarim_Rabbah.9:yerushalmi.Ketubot.57::midrash.Midrash_Tehillim.149:::::midrash.Midrash_Tanchuma_Buber.Vayikra.10:	midrash.Midrash_Tanchuma.Vayishlach.9:bavli.Makkot.18:yerushalmi.Eiruvin.31::midrash.Yalkut_Shimoni_on_Nach.309:yerushalmi.Ketubot.5::minor_tractate.Avot_D'Rabbi_Natan.17::midrash.Pesikta_D'Rav_Kahanna.2:::::midrash.Yalkut_Shimoni_on_Nach.309:
רחב ותולידי ממנו נכיאי' אמ ה לו איני יכונה לעשות	midrash.Midrash_Tanchuma.Vayikra.6	Leviticus.21	midrash.Midrash_Tehillim.149:::::midrash.Midrash_Tanchuma_Buber.Vayikra.10::::midrash.Midrash_Tanchuma_Buber.Vayikra.10:midrash.Midrash_Tanchuma.Vayikra.6::midrash.Sifrei_Bamidbar.111:midrash.Midrash_Tanchuma_Buber.Miketz.4:midrash.Midrash_Tanchuma.Vayikra.6:	midrash.Pesikta_D'Rav_Kahanna.2:::::midrash.Yalkut_Shimoni_on_Nach.309::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Yalkut_Shimoni_on_Torah.890::bavli.Sanhedrin.118:midrash.Yalkut_Shimoni_on_Nach.1060::
רבר ﭏא על דעת בעלי ועכשיו יבוא ונודיענו שהוא 	midrash.Midrash_Tanchuma.Vayikra.6	Genesis.38	::midrash.Midrash_Tanchuma_Buber.Vayikra.10:midrash.Midrash_Tanchuma.Vayikra.6::midrash.Sifrei_Bamidbar.111:midrash.Midrash_Tanchuma_Buber.Miketz.4:midrash.Midrash_Tanchuma.Vayikra.6::bavli.Bava_Batra.248:bavli.Nedarim.146::::midrash.Midrash_Tanchuma.Vayikra.6:	::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Yalkut_Shimoni_on_Torah.890::bavli.Sanhedrin.118:midrash.Yalkut_Shimoni_on_Nach.1060:::midrash.Shemot_Rabbah.40:bavli.Nedarim.147:::::
חכץ בדבר זה הלכה מיד ואמרה אותו דבר לביבד י	midrash.Midrash_Tanchuma.Vayikra.6	II_Samuel.24	bavli.Bava_Batra.248:bavli.Nedarim.146::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:yerushalmi.Shabbat.49:bavli.Sanhedrin.173:midrash.Ein_Yaakov.Keritot.3:bavli.Sotah.40:::::	midrash.Shemot_Rabbah.40:bavli.Nedarim.147::::::bavli.Shabbat.84:midrash.Sifrei_Devarim.152:bavli.Keritot.26:midrash.Ein_Yaakov.Sotah.3:::::
באותה שעה שלח בשבילם ובאו שניהם אמר להם כ אמרתם	midrash.Midrash_Tanchuma.Vayikra.6	Genesis.17	bavli.Sanhedrin.173:midrash.Ein_Yaakov.Keritot.3:bavli.Sotah.40::::::midrash.Yalkut_Shimoni_on_Nach.659:midrash.Midrash_Tanchuma.Vayigash.4::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Yalkut_Shimoni_on_Torah.44:mishnah.Eduyot.6:	midrash.Sifrei_Devarim.152:bavli.Keritot.26:midrash.Ein_Yaakov.Sotah.3::::::midrash.Midrash_Tanchuma.Tetzaveh.12:midrash.Seder_Olam_Rabbah..23:::::midrash.Yalkut_Shimoni_on_Torah.285:
לאשתי אמרו לו כך שה'ב'ה' רוצה להעמיד ממנה נביאים	midrash.Midrash_Tanchuma.Vayikra.6	Psalms.50	midrash.Yalkut_Shimoni_on_Nach.659:midrash.Midrash_Tanchuma.Vayigash.4::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Yalkut_Shimoni_on_Torah.44:mishnah.Eduyot.6::midrash.Midrash_Tanchuma.Vayikra.6:mishnah.Sheviit.5::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:	midrash.Midrash_Tanchuma.Tetzaveh.12:midrash.Seder_Olam_Rabbah..23:::::midrash.Yalkut_Shimoni_on_Torah.285:::yerushalmi.Shevi'it.25::::::
אמ' להם מימי שמעתי ﭏ ﭏהיבם שהרא שונא זימה וזמרי	midrash.Midrash_Tanchuma.Vayikra.6		:::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Yalkut_Shimoni_on_Nach.345:bavli.Megillah.54::::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:	:::::midrash.Yalkut_Shimoni_on_Torah.890:midrash.Pesikta_Rabbati.27:bavli.Sotah.77::::::::
בןסליא על שפרץ בזנות נפלו כד ﭏףמישרﭏ בשבלו	midrash.Midrash_Tanchuma.Vayikra.6		:::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:::::::::	:::::::::::::::
ואתם אומרי' עעשיו כך שמא חזר בו אם אתםנביאי את	midrash.Midrash_Tanchuma.Vayikra.6		::::::midrash.Midrash_Tanchuma.Vayikra.6:bavli.Nazir.120::midrash.Midrash_Tanchuma_Buber.Bereshit.4:midrash.Midrash_Tanchuma_Buber.Metzora.12:yerushalmi.Gittin.67:midrash.Sifrei_Devarim.219:::	:::::::bavli.Niddah.105::midrash.Yalkut_Shimoni_on_Torah.785:midrash.Midrash_Tanchuma.Vayikra.6:mishnah.Negaim.8:yerushalmi.Demai.64:::
או נביאי שקר איני יודע ﭏא כבר בדקתי בחניה מישﭏ	midrash.Midrash_Tanchuma.Vayikra.6	Ecclesiastes.11	midrash.Midrash_Tanchuma_Buber.Bereshit.4:midrash.Midrash_Tanchuma_Buber.Metzora.12:yerushalmi.Gittin.67:midrash.Sifrei_Devarim.219::::yerushalmi.Yevamot.34:midrash.Yalkut_Shimoni_on_Nach.1008:::yerushalmi.Orlah.11:midrash.Midrash_Tanchuma.Vayikra.6:::	midrash.Yalkut_Shimoni_on_Torah.785:midrash.Midrash_Tanchuma.Vayikra.6:mishnah.Negaim.8:yerushalmi.Demai.64::::midrash.Midrash_Tanchuma_Buber.Balak.4:midrash.Yalkut_Shimoni_on_Nach.327:::midrash.Midrash_Tanchuma.Vayikra.6::::
ועזריה והסקתי להן את הכבש ז'ימים והפלתי אות לוכ	midrash.Midrash_Tanchuma.Vayikra.6	Genesis.24	midrash.Yalkut_Shimoni_on_Nach.1008:::yerushalmi.Orlah.11:midrash.Midrash_Tanchuma.Vayikra.6:::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:::bavli.Yevamot.30::	midrash.Yalkut_Shimoni_on_Nach.327:::midrash.Midrash_Tanchuma.Vayikra.6:::::::midrash.Yalkut_Shimoni_on_Torah.645:::::
ויצאו שלימים ולכם איני מסירדו ﭏא יום אחד ונשליך	midrash.Midrash_Tanchuma.Vayikra.6	Ezra.10	:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:::bavli.Yevamot.30:::::::midrash.Bereishit_Rabbah.86::midrash.Midrash_Tanchuma.Vayikra.6:	::midrash.Yalkut_Shimoni_on_Torah.645::::::::::::midrash.Yalkut_Shimoni_on_Nach.721:
אתכם לתוכו אם תצלו מן הכבשן יודע אני ודאי שאת	midrash.Midrash_Tanchuma.Vayikra.6	Lamentations.2	:::midrash.Bereishit_Rabbah.86::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Shemot_Rabbah.24:midrash.Midrash_Tanchuma.Masei.9:midrash.Midrash_Tanchuma.Vayikra.6:mishnah.Parah.12:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6::bavli.Yevamot.93:	:::::midrash.Yalkut_Shimoni_on_Nach.721::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Masei.7::yerushalmi.Shevuot.12::::midrash.Ein_Yaakov.Yevamot.4:
ביאי אמת ונעשה על פיככם כל מה שאתם אומי' לי אמרו	midrash.Midrash_Tanchuma.Vayikra.6	II_Chronicles.32	mishnah.Parah.12:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6::bavli.Yevamot.93:::midrash.Midrash_Tanchuma.Vayikra.6:bavli.Kiddushin.85:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Bo.8::midrash.Pirkei_DeRabbi_Eliezer.33::	yerushalmi.Shevuot.12::::midrash.Ein_Yaakov.Yevamot.4::::midrash.Yalkut_Shimoni_on_Torah.13::midrash.Yalkut_Shimoni_on_Torah.710:midrash.Midrash_Tanchuma.Vayikra.6::midrash.Pesikta_D'Rav_Kahanna.5::
לו חנניה מישﭏ וזריה שלשה היו ואנו שנים והנס על ידי	midrash.Midrash_Tanchuma.Vayikra.6	Proverbs.9	midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Bo.8::midrash.Pirkei_DeRabbi_Eliezer.33::bavli.Taanit.36::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Pinchas.2:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:	midrash.Yalkut_Shimoni_on_Torah.710:midrash.Midrash_Tanchuma.Vayikra.6::midrash.Pesikta_D'Rav_Kahanna.5::midrash.Midrash_Tanchuma.Vayikra.6:::::midrash.Midrash_Tanchuma.Vayikra.6:::::
שלשה נעשה להן נס אמר לה יש אן שלישי כיוצא ב	midrash.Midrash_Tanchuma.Vayikra.6	Deuteronomy.15	bavli.Taanit.36::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Pinchas.2:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6::bavli.Eruvin.32:midrash.Pesikta_D'Rav_Kahanna.18:::	midrash.Midrash_Tanchuma.Vayikra.6:::::midrash.Midrash_Tanchuma.Vayikra.6:::::::midrash.Bemidbar_Rabbah.18:::
אמרו יש˙ אמר לתם מי הוא אמרו לו יהושע בן יהודי	midrash.Midrash_Tanchuma.Vayikra.6	Haggai.1	midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Pinchas.2:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6::bavli.Eruvin.32:midrash.Pesikta_D'Rav_Kahanna.18:::midrash.Midrash_Tanchuma_Buber.Nasso.22:yerushalmi.Yevamot.23:bavli.Temurah.31:midrash.Sifrei_Bamidbar.96:	:midrash.Midrash_Tanchuma.Vayikra.6:::::::midrash.Bemidbar_Rabbah.18:::midrash.Midrash_Tanchuma.Nasso.14:yerushalmi.Yevamot.24:midrash.Yalkut_Shimoni_on_Torah.682:midrash.Midrash_Tanchuma_Buber.Vayakhel.6:
כן גדול והם חשו בלבם שעל זכותו הן ניצלין באותה שגב	midrash.Midrash_Tanchuma.Vayikra.6	II_Samuel.23	:midrash.Midrash_Tanchuma_Buber.Nasso.22:yerushalmi.Yevamot.23:bavli.Temurah.31:midrash.Sifrei_Bamidbar.96:midrash.Yalkut_Shimoni_on_Nach.371:bavli.Moed_Katan.28:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Nasso.30:::	:midrash.Midrash_Tanchuma.Nasso.14:yerushalmi.Yevamot.24:midrash.Yalkut_Shimoni_on_Torah.682:midrash.Midrash_Tanchuma_Buber.Vayakhel.6:bavli.Kiddushin.155:bavli.Yevamot.200:::::::::
הביאו כהן גדול והשליוהו עמהן לתיך הכבשי˙˙ ם	midrash.Midrash_Tanchuma.Vayikra.6		midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Nasso.30:::::midrash.Midrash_Tanchuma_Buber.Achrei Mot.7:::midrash.Midrash_Tanchuma.Vayikra.6:::	:::::::::midrash.Yalkut_Shimoni_on_Torah.524::::::
שירפי שניהם ויהושע כהן גדול יניצל נשנ' הלא זה אוד	midrash.Midrash_Tanchuma.Vayikra.6	I_Samuel.29	:midrash.Midrash_Tanchuma_Buber.Achrei Mot.7:::midrash.Midrash_Tanchuma.Vayikra.6::::::midrash.Midrash_Tanchuma.Vayikra.6::::yerushalmi.Yevamot.106:	:midrash.Yalkut_Shimoni_on_Torah.524:::::::::::::bavli.Zevachim.179:
מוצל מאש˙ ומן אחאב בן קוליה לוקח מהן קללה לכ	midrash.Midrash_Tanchuma.Vayikra.6	Jeremiah.26	:::::midrash.Midrash_Tanchuma.Vayikra.6::::yerushalmi.Yevamot.106:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:bavli.Sukkah.75:::	:::::::::bavli.Zevachim.179:::midrash.Midrash_Tanchuma.Mishpatim.18:::
גלות יהודה וג'מי גרם לרשעים הללו לישדך ﭏא על שה	midrash.Midrash_Tanchuma.Vayikra.6	Ecclesiastes.9	::yerushalmi.Yevamot.106:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:bavli.Sukkah.75::::::::::	::bavli.Zevachim.179:::midrash.Midrash_Tanchuma.Mishpatim.18::::::::::
ים עיוליהם אחר רגליהם העירות לכך אמ' ואןברג	midrash.Midrash_Tanchuma_Buber.Sh'lach.2	Ezekiel.8	::::::::midrash.Yalkut_Shimoni_on_Torah.923::midrash.Midrash_Tanchuma.Sh'lach.2::midrash.Midrash_Tanchuma_Buber.Vayikra.10:::	::::::::::midrash.Midrash_Tanchuma_Buber.Sh'lach.2:::::
חוטא יאע''כ' גם בלא דעת פש לא ט לכך אמ' ה'ב'ה' למש	midrash.Midrash_Tanchuma_Buber.Sh'lach.2	Numbers.35	:midrash.Yalkut_Shimoni_on_Torah.923::midrash.Midrash_Tanchuma.Sh'lach.2::midrash.Midrash_Tanchuma_Buber.Vayikra.10:::::::mishnah.Gittin.4:::	:::midrash.Midrash_Tanchuma_Buber.Sh'lach.2::::::::::::
דבר ﭏ בני ישר' לאמר נפש כי תחטא בשגגה˙ ד'א נפש 	midrash.Midrash_Tanchuma_Buber.Sh'lach.2	Leviticus.4	::::::mishnah.Gittin.4:::::::::	:::::::::::::::
תחא בשגגה הנפש חוטאה אמ' ו'ה'ה' מקום המשפט שה	midrash.Midrash_Tanchuma_Buber.Vayikra.11	Ecclesiastes.3	::::::::midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11::::	::::::::bavli.Shevuot.24:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6::::
הרשע ומקום הצדר לה'ד לשני בני אדם אחד קרתני ואחדד	midrash.Midrash_Tanchuma_Buber.Vayikra.11	Ecclesiastes.3	:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11::::::midrash.Yalkut_Shimoni_on_Nach.540:bavli.Bava_Batra.257:midrash.Yalkut_Shimoni_on_Torah.817:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Vayikra.11:	:bavli.Shevuot.24:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:::::::yerushalmi.Megillah.18:yerushalmi.Eiruvin.82::midrash.Midrash_Tanchuma.Vayikra.6:
בן פלטין שחאו לפני המלך מה עושה להם העלם שניהם	midrash.Midrash_Tanchuma.Vayikra.6	Exodus.17	:midrash.Yalkut_Shimoni_on_Nach.540:bavli.Bava_Batra.257:midrash.Yalkut_Shimoni_on_Torah.817:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma.Vayikra.6:::midrash.Yalkut_Shimoni_on_Torah.557:midrash.Yalkut_Shimoni_on_Nach.405:bavli.Nedarim.123:midrash.Bemidbar_Rabbah.14:	::yerushalmi.Megillah.18:yerushalmi.Eiruvin.82::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6::::midrash.Midrash_Tehillim.52:midrash.Yalkut_Shimoni_on_Nach.544:midrash.Ein_Yaakov.Nedarim.8::
לבימה ראה שניהם חטאו חטא אחד מה עשה להם פינה	midrash.Midrash_Tanchuma.Vayikra.6	Psalms.56	::midrash.Yalkut_Shimoni_on_Torah.557:midrash.Yalkut_Shimoni_on_Nach.405:bavli.Nedarim.123:midrash.Bemidbar_Rabbah.14:::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:yerushalmi.Shabbat.79:mishnah.Tahorot.5:yerushalmi.Pesachim.42:	::midrash.Midrash_Tehillim.52:midrash.Yalkut_Shimoni_on_Nach.544:midrash.Ein_Yaakov.Nedarim.8:::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:yerushalmi.Kiddushin.55:bavli.Shevuot.86:tosefta.Mikvaot.2:tosefta.Kilaim.4:
זרתני ותן לבן נל אפומסין אמרו לו בני כלםי שלו או	midrash.Midrash_Tanchuma_Buber.Vayikra.11		midrash.Midrash_Tanchuma_Buber.Vayikra.11:yerushalmi.Shabbat.79:mishnah.Tahorot.5:yerushalmi.Pesachim.42::::midrash.Yalkut_Shimoni_on_Nach.78:::midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma.Vayetzei.7:bavli.Ketubot.200:::	yerushalmi.Kiddushin.55:bavli.Shevuot.86:tosefta.Mikvaot.2:tosefta.Kilaim.4:::::::tosefta.Tohorot.4:midrash.Midrash_Tanchuma.Emor.22:midrash.Yalkut_Shimoni_on_Nach.555:::
המלך שניהם טאו חטא אחד לקרתני פניתה ול פלן	midrash.Midrash_Tanchuma_Buber.Vayikra.11		:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma.Vayetzei.7:bavli.Ketubot.200:::midrash.Yalkut_Shimoni_on_Nach.295:midrash.Midrash_Tanchuma.Yitro.2:bavli.Pesachim.188:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:::	:tosefta.Tohorot.4:midrash.Midrash_Tanchuma.Emor.22:midrash.Yalkut_Shimoni_on_Nach.555:::minor_tractate.Avot_D'Rabbi_Natan.28:midrash.Seder_Olam_Rabbah..18:midrash.Yalkut_Shimoni_on_Torah.723:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Yalkut_Shimoni_on_Torah.464:midrash.Midrash_Tanchuma.Vayikra.6:::
נתתה אכוסין˙ אמ' להן להרתני פניתי שאינו יודע נימס	midrash.Midrash_Tanchuma_Buber.Vayikra.11		midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11::::::midrash.Eichah_Rabbah..1:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11::	midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Yalkut_Shimoni_on_Torah.464:midrash.Midrash_Tanchuma.Vayikra.6:::::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6::
המלכיות אבל בן פלטין בכל יום ויום הוא עמי עומד ויודע	midrash.Midrash_Tanchuma_Buber.Vayikra.11	Jeremiah.49	midrash.Eichah_Rabbah..1:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma.Shmini.6:bavli.Chullin.189::	:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Shmini.10:bavli.Eruvin.62::
עסקי המלכות מה הן והוא חוטא לפני איזה דין יוצא 	midrash.Midrash_Tanchuma_Buber.Vayikra.11		midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma.Shmini.6:bavli.Chullin.189:::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma.Masei.13:midrash.Midrash_Mishlei.30::::midrash.Midrash_Tanchuma_Buber.Vayikra.11:	midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Shmini.10:bavli.Eruvin.62:::::mishnah.Bava_Kamma.5:midrash.Midrash_Tanchuma_Buber.Vayishlach.30:::::midrash.Midrash_Tanchuma.Vayikra.6:
עליו אף כך הגיףם קרי שנ' וייצר יוי ﭏהים את האדם	midrash.Midrash_Tanchuma_Buber.Vayikra.11	Genesis.2	midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Vayikra.11:midrash.Midrash_Tanchuma.Masei.13:midrash.Midrash_Mishlei.30::::midrash.Midrash_Tanchuma_Buber.Vayikra.11:bavli.Eruvin.75:midrash.Midrash_Tehillim.107::::midrash.Pesikta_D'Rav_Kahanna.4:midrash.Midrash_Tanchuma_Buber.Vayetzei.18:	:mishnah.Bava_Kamma.5:midrash.Midrash_Tanchuma_Buber.Vayishlach.30:::::midrash.Midrash_Tanchuma.Vayikra.6:midrash.Midrash_Tanchuma_Buber.Vayikra.11::::::midrash.Yalkut_Shimoni_on_Nach.832:
